# ::id 491008
# ::tok In 2004 , he appeared in several high profile advertisements for the fellowship .
# ::alignments 0-1.1.2.1 1-1.1.2.2 3-1.1.3 4-1.1.4 5-1.1.5.5 6-1.1.5.1 7-1.1.5.2.1 8-1.1.5.2.2 9-1.1.5.3 10-1.1.5.4.1 11-1.1.5.4.2 12-1.1.5.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v3 / label
                  :R (v7 / label~e.0)
                  :C (v8 / label~e.1))
           :A (v4 / label~e.3)
           :P (v5 / label~e.4)
           :A (v6 / label
                  :E (v9 / label~e.6)
                  :E (v10 / label
                          :E (v14 / label~e.7)
                          :C (v15 / label~e.8))
                  :C (v11 / label~e.9)
                  :E (v12 / label
                          :R (v16 / label~e.10)
                          :E (v17 / label~e.11)
                          :C (v18 / label~e.12))
                  :R (v13 / label~e.5))))
